time,tavg,prcp,wdir,wspd,wpgt,pres
2021-08-18,18.875,0.05,186.95,17.5,35.0,1005.0
2021-08-19,15.625,0.0875,194.8,23.5,50.0,1001.125
2021-08-20,14.375,0.05,226.82500000000002,17.75,42.0,1006.5
2021-08-21,13.875,0.2,254.13750000000002,8.875,19.0,1012.375
2021-08-22,13.75,0.07500000000000001,243.04999999999998,11.0,28.0,1013.375
2021-08-23,9.5,0.26249999999999996,306.45,14.625,33.0,1016.375
2021-08-24,9.125,0.11249999999999999,330.2625,10.125,30.0,1019.25
2021-08-25,10.375,0.0,188.0125,10.75,26.0,1016.0
2021-08-26,10.0,0.09999999999999999,90.875,16.375,32.0,1014.0
2021-08-27,12.875,0.0125,77.225,18.125,34.0,1023.5
2021-08-28,16.125,0.0,84.64999999999999,11.625,25.0,1022.625
2021-08-29,14.75,0.0125,57.474999999999994,11.0,26.0,1020.75
2021-08-30,14.75,0.0,50.8,12.875,28.0,1019.125
2021-08-31,14.5,0.0,96.0625,7.75,20.0,1015.625
2021-09-01,13.125,0.0625,329.1,12.375,29.0,1010.375
2021-09-02,9.0,0.0,335.6,14.875,35.0,1011.25
2021-09-03,6.625,0.525,271.85,20.5,45.0,1000.875
2021-09-04,5.125,0.0125,336.925,19.625,35.0,1009.875
2021-09-05,6.25,0.0,328.16249999999997,12.625,28.0,1021.25
2021-09-06,7.0,0.05,248.01250000000002,11.875,28.0,1019.625
2021-09-07,10.75,0.0,261.95,13.75,34.0,1014.5
2021-09-08,12.75,0.037500000000000006,255.625,23.125,44.0,1011.25
2021-09-09,13.25,0.1125,222.8,13.125,39.0,1011.75
2021-09-10,12.0,0.075,87.9125,7.375,18.0,1017.5
2021-09-11,12.125,0.0,131.925,8.5,17.0,1017.5
2021-09-12,13.375,0.2875,95.5,6.0,17.0,1010.0
2021-09-13,12.5,0.5625,257.4625,17.75,44.0,1001.625
2021-09-14,4.75,0.0,298.5,29.625,59.0,1005.625
2021-09-15,6.0,0.0625,285.20000000000005,13.25,37.0,1014.875
2021-09-16,6.375,0.0125,192.93749999999997,6.125,15.0,1023.125
2021-09-17,6.5,0.0,51.2625,8.5,23.0,1024.375
2021-09-18,6.375,0.0,72.26249999999999,8.875,26.0,1027.625
2021-09-19,3.75,0.0,73.5,15.75,34.0,1029.75
2021-09-20,2.375,0.0,73.8,19.875,40.0,1028.375
2021-09-21,3.625,0.0,53.35,13.25,28.0,1023.625
2021-09-22,5.25,0.0,45.237500000000004,10.25,25.0,1022.25
2021-09-23,4.0,0.0,126.76250000000002,12.5,34.0,1009.375
2021-09-24,4.25,0.0,135.54999999999998,20.125,37.0,997.625
2021-09-25,6.125,0.25,188.60000000000002,13.25,25.0,1002.375
2021-09-26,8.0,0.0125,289.4,13.375,32.0,1015.5
2021-09-27,7.875,0.0,125.03750000000001,8.125,17.0,1028.875
2021-09-28,8.375,0.0,87.7,6.75,14.0,1034.625
2021-09-29,8.5,0.0,147.75,6.875,15.0,1035.5
2021-09-30,7.0,0.0,155.26250000000002,8.125,18.0,1034.25
2021-10-01,7.0,0.0,185.875,8.75,20.0,1031.0
2021-10-02,8.0,0.0,166.225,8.75,20.0,1028.625
2021-10-03,6.875,0.0,152.2875,11.625,24.0,1031.5
2021-10-04,8.125,0.0,162.025,15.25,31.0,1031.875
2021-10-05,8.75,0.0,173.7,19.875,39.0,1030.875
2021-10-06,7.75,0.0,170.88750000000002,20.375,38.0,1032.75
2021-10-07,7.0,0.0,194.825,19.25,33.0,1033.5
2021-10-08,7.375,0.0,227.8875,10.25,29.0,1036.625
2021-10-09,7.5,0.0,250.8875,14.25,30.0,1034.75
2021-10-10,9.0,0.0,225.39999999999998,13.0,31.0,1028.875
2021-10-11,5.75,0.0,207.35000000000002,17.0,31.0,1018.375
2021-10-12,2.75,0.0,175.9875,13.75,27.0,1012.75
2021-10-13,4.625,0.025,178.7625,7.25,18.0,1009.75
2021-10-14,5.0,0.0,227.48749999999995,6.25,18.0,1014.0
2021-10-15,2.75,0.05,179.32500000000002,19.375,42.0,1001.75
2021-10-16,3.25,0.175,239.88750000000002,26.25,52.0,999.75
2021-10-17,1.75,0.2,256.0625,27.125,50.0,1000.875
2021-10-18,0.25,0.1625,293.2125,18.0,38.0,1005.375
2021-10-19,-2.0,0.05,324.1875,12.75,30.0,1018.875
2021-10-20,-2.375,0.575,174.5875,17.0,43.0,1010.75
2021-10-21,9.125,0.475,226.275,25.0,53.0,982.5
2021-10-22,3.875,0.21250000000000002,223.75,33.25,60.0,978.75
2021-10-23,0.125,0.13749999999999998,267.74999999999994,16.75,50.0,997.125
2021-10-24,-2.125,0.0,334.3375,13.125,30.0,1019.5
2021-10-25,0.0,0.2625,215.075,19.125,42.0,1019.625
2021-10-26,2.25,0.0,223.18750000000003,14.875,35.0,1012.375
2021-10-27,4.625,0.2125,251.4875,16.125,35.0,1007.5
2021-10-28,3.75,0.125,96.7,10.5,22.0,1011.0
2021-10-29,7.125,0.17500000000000002,213.4125,20.375,40.0,1017.75
2021-10-30,6.75,0.0,211.5875,13.0,29.0,1016.25
2021-10-31,5.25,0.0,195.175,11.625,23.0,1013.5
2021-11-01,5.75,0.0,185.625,8.75,23.0,1015.875
2021-11-02,2.625,0.0,147.475,12.0,26.0,1017.625
2021-11-03,2.5,0.11249999999999999,123.075,16.5,32.0,1010.5
2021-11-04,5.25,0.037500000000000006,193.8125,17.25,31.0,1009.375
2021-11-05,4.375,0.37500000000000006,173.0875,16.125,36.0,1004.125
2021-11-06,2.5,0.2125,255.60000000000002,18.875,43.0,1001.0
2021-11-07,0.875,0.0625,224.075,13.125,35.0,1000.625
2021-11-08,-3.25,0.4,45.4125,22.375,46.0,1003.125
2021-11-09,-4.875,0.0,307.02500000000003,12.0,30.0,1024.375
2021-11-10,-2.625,0.037500000000000006,207.875,22.625,42.0,1017.875
2021-11-11,2.75,0.0,248.1375,19.0,44.0,1011.125
2021-11-12,1.0,0.09999999999999999,281.625,17.375,34.0,1003.375
2021-11-13,1.5,0.0,284.0625,8.625,25.0,1020.875
2021-11-14,-0.875,0.025,298.225,10.125,28.0,1027.25
2021-11-15,-4.25,0.0,242.78750000000002,10.125,31.0,1039.125
2021-11-16,-3.375,0.0125,237.225,21.375,41.0,1025.25
2021-11-17,-1.25,0.0,197.025,12.375,26.0,1016.0
2021-11-18,-2.375,0.21249999999999997,207.925,22.125,50.0,999.875
2021-11-19,-1.375,0.125,244.12500000000003,17.5,47.0,995.75
2021-11-20,-2.0,0.125,283.90000000000003,18.25,39.0,985.0
2021-11-21,-3.0,0.025,307.4875,13.375,34.0,993.375
2021-11-22,-7.875,0.0,317.575,19.0,39.0,1011.0
2021-11-23,-6.0,0.0,218.55,12.375,29.0,1011.0
2021-11-24,-3.5,0.16249999999999998,268.15,20.625,47.0,1004.75
2021-11-25,-2.25,0.1,211.85,14.75,39.0,1003.0
2021-11-26,-3.0,0.41250000000000003,241.54999999999998,18.75,42.0,994.0
2021-11-27,-6.75,0.0,155.62500000000003,12.625,41.0,1007.875
2021-11-28,-7.5,0.1,68.9125,17.25,42.0,1004.0
2021-11-29,-11.5,0.2125,70.125,18.25,41.0,1004.125
2021-11-30,-8.875,0.5875,150.875,17.0,39.0,984.125
2021-12-01,-12.75,0.037500000000000006,288.88749999999993,18.125,33.0,985.25
2021-12-02,-13.5,0.0,122.9125,5.625,19.0,992.375
2021-12-03,-10.75,0.0875,110.9125,14.75,33.0,990.875
2021-12-04,-12.375,0.0625,253.8125,13.5,30.0,1001.75
2021-12-05,-19.625,0.0,110.0625,11.875,26.0,1017.625
2021-12-06,-22.875,0.0125,83.975,12.75,24.0,1020.5
2021-12-07,-17.75,0.075,246.76250000000002,6.875,18.0,1017.875
2021-12-08,-17.125,0.0,289.4375,7.0,20.0,1019.125
2021-12-09,-16.5,0.0,262.825,4.25,11.0,1027.125
2021-12-10,-20.25,0.0,122.125,16.75,36.0,1029.25
2021-12-11,-9.875,0.05,133.07500000000002,17.625,36.0,1024.375
2021-12-12,-7.875,0.07500000000000001,142.4,11.75,30.0,1027.0
2021-12-13,-4.25,0.35000000000000003,245.31250000000003,9.0,27.0,1020.625
2021-12-14,-5.0,0.125,200.6125,15.125,32.0,1021.75
2021-12-15,-4.0,0.1375,226.48749999999998,14.875,33.0,1012.0
2021-12-16,-4.0,0.05,261.2625,17.25,31.0,1005.5
2021-12-17,-6.75,0.0,218.2375,12.25,23.0,1014.25
2021-12-18,-6.25,0.07500000000000001,262.7,12.75,28.0,1014.875
2021-12-19,-7.875,0.0625,91.56249999999999,14.875,32.0,997.625
2021-12-20,-17.75,0.0125,182.83749999999998,19.5,36.0,1011.5
2021-12-21,-18.875,0.0,325.9,15.5,28.0,1016.125
2021-12-22,-19.0,0.037500000000000006,297.475,13.375,28.0,1018.875
2021-12-23,-13.5,0.3125,237.3625,22.375,52.0,1004.25
2021-12-24,-12.25,0.3,271.85,11.125,36.0,992.875
2021-12-25,-16.75,0.025,228.60000000000002,9.25,22.0,989.0
2021-12-26,-20.625,0.0,295.50000000000006,13.5,28.0,996.375
2021-12-27,-17.875,0.0,281.8125,12.125,32.0,1009.75
2021-12-28,-14.75,0.0,185.35,9.125,27.0,1020.625
2021-12-29,-14.0,0.0625,169.01249999999996,17.25,33.0,1016.125
2021-12-30,-12.125,0.05,178.0875,12.5,25.0,1010.5
2021-12-31,-8.0,0.1625,231.39999999999998,15.25,31.0,999.75
2022-01-01,-15.25,0.0,287.1375,20.125,30.0,1003.75
2022-01-02,-14.5,0.0,246.60000000000002,10.875,35.0,1013.25
2022-01-03,-15.625,0.1,93.875,13.0,27.0,1000.125
2022-01-04,-9.875,0.2125,151.775,13.75,26.0,988.0
2022-01-05,-4.375,0.2125,202.61249999999998,9.0,27.0,988.125
2022-01-06,-8.25,0.0625,224.02500000000003,9.5,27.0,990.875
2022-01-07,-18.125,0.025,284.5625,13.75,31.0,1004.25
2022-01-08,-16.0,0.0375,183.15,6.125,20.0,1013.125
2022-01-09,-9.75,0.11249999999999999,145.5,6.25,18.0,1009.875
2022-01-10,-17.0,0.0,302.8625,7.625,22.0,1022.5
2022-01-11,-20.75,0.0,282.61249999999995,4.875,14.0,1037.125
2022-01-12,-19.0,0.0,198.95000000000002,11.0,31.0,1029.75
2022-01-13,-6.125,0.15000000000000002,231.76250000000002,26.75,51.0,1010.5
2022-01-14,-5.5,0.09999999999999999,284.5125,23.25,55.0,986.375
2022-01-15,-7.75,0.0,321.425,20.125,41.0,998.875
2022-01-16,-9.5,0.09999999999999999,250.36249999999998,18.0,41.0,1003.625
2022-01-17,-8.5,0.0625,253.6375,17.125,46.0,985.875
2022-01-18,-13.75,0.0,320.4625,17.25,38.0,1010.125
2022-01-19,-7.25,0.025,209.6375,17.125,39.0,1008.5
2022-01-20,-4.125,0.17500000000000002,187.875,19.25,40.0,990.625
2022-01-21,-8.25,0.0625,107.11249999999998,9.75,20.0,1002.75
2022-01-22,-11.0,0.05,41.949999999999996,13.75,30.0,1011.875
2022-01-23,-14.625,0.025,130.75,7.875,22.0,1028.5
2022-01-24,-9.25,0.0125,191.84999999999997,19.375,41.0,1024.75
2022-01-25,-7.625,0.025,262.8625,17.5,39.0,1013.875
2022-01-26,-13.875,0.0,241.35,7.125,24.0,1020.25
2022-01-27,-12.25,0.11250000000000002,154.11249999999998,14.75,29.0,1003.0
2022-01-28,-8.0,0.13749999999999998,123.225,11.375,23.0,997.125
2022-01-29,-12.25,0.0,241.27499999999998,12.125,36.0,1001.75
2022-01-30,-9.375,0.3,125.64999999999999,24.0,52.0,977.0
2022-01-31,-8.625,0.1375,55.18749999999999,9.25,20.0,991.5
2022-02-01,-9.0,0.075,148.2875,7.625,15.0,993.125
2022-02-02,-10.875,0.037500000000000006,135.5625,4.625,12.0,998.5
2022-02-03,-16.375,0.0,278.375,4.875,12.0,1009.25
2022-02-04,-18.125,0.0,166.125,9.75,33.0,1014.25
2022-02-05,-13.625,0.11250000000000002,160.5375,21.0,42.0,1000.375
2022-02-06,-7.5,0.0625,191.47500000000002,17.125,36.0,994.125
2022-02-07,-4.375,0.3125,148.5375,11.625,32.0,990.5
2022-02-08,-3.875,0.05,236.7875,6.125,19.0,1001.5
2022-02-09,-6.25,0.0625,203.8375,8.875,24.0,1002.75
2022-02-10,-5.375,0.15000000000000002,250.68749999999997,19.75,40.0,1000.5
2022-02-11,-7.375,0.0,241.9875,16.125,37.0,1003.25
2022-02-12,-9.75,0.0125,258.65000000000003,18.5,41.0,1010.875
2022-02-13,-5.375,0.125,234.8125,20.625,42.0,1010.5
2022-02-14,-4.625,0.15,217.43750000000003,18.375,42.0,1004.0
2022-02-15,-3.75,0.05,201.2375,17.625,33.0,1007.625
2022-02-16,-4.0,0.1,188.93749999999997,19.625,37.0,1001.0
2022-02-17,-4.625,0.36249999999999993,170.4125,20.875,40.0,984.0
2022-02-18,-6.625,0.18750000000000003,235.825,28.0,54.0,975.875
2022-02-19,-4.125,0.1,196.6875,16.5,35.0,985.125
2022-02-20,-7.125,0.037500000000000006,272.275,17.25,38.0,991.125
2022-02-21,-6.0,0.1375,174.525,11.0,32.0,994.25
2022-02-22,-4.125,0.20000000000000004,210.57500000000002,12.625,26.0,991.25
2022-02-23,-10.625,0.0125,241.7,6.5,24.0,1007.0
2022-02-24,-9.25,0.0,192.6125,19.0,47.0,1013.625
2022-02-25,-5.0,0.15,209.05,26.375,46.0,1002.875
2022-02-26,-6.75,0.075,271.975,16.625,40.0,1019.625
2022-02-27,-11.0,0.0,256.57500000000005,7.5,22.0,1038.375
2022-02-28,-7.625,0.0,224.96249999999998,11.375,29.0,1035.875
2022-03-01,-7.0,0.0,233.5875,13.25,24.0,1032.0
2022-03-02,-5.75,0.0,237.9,11.875,27.0,1022.0
2022-03-03,-5.375,0.0,294.375,8.875,21.0,1016.375
2022-03-04,-6.375,0.0,254.22500000000002,8.375,21.0,1023.875
2022-03-05,-11.625,0.0,295.20000000000005,6.5,16.0,1024.125
2022-03-06,-9.0,0.0,257.55,17.25,35.0,1012.0
2022-03-07,-8.25,0.0125,92.925,9.875,26.0,1014.125
2022-03-08,-14.875,0.0,99.8875,6.375,14.0,1025.875
2022-03-09,-14.875,0.0,112.5,4.5,14.0,1031.625
2022-03-10,-13.875,0.0,218.68750000000003,8.625,28.0,1039.5
2022-03-11,-9.125,0.0,251.47499999999997,17.625,33.0,1033.75
2022-03-12,-4.25,0.0,286.73750000000007,6.125,15.0,1029.0
2022-03-13,-5.5,0.0,273.1125,8.625,19.0,1027.0
2022-03-14,-4.625,0.0,237.79999999999998,6.625,11.0,1030.125
2022-03-15,-4.5,0.0,139.275,8.875,17.0,1032.5
2022-03-16,-5.0,0.0,141.4,10.0,17.0,1039.25
2022-03-17,-3.625,0.0,212.70000000000002,5.625,13.0,1044.625
2022-03-18,-3.375,0.0,207.1,8.625,17.0,1042.25
2022-03-19,-2.5,0.0,266.8,8.5,26.0,1044.125
2022-03-20,-2.75,0.0,279.9875,15.75,37.0,1039.5
2022-03-21,-2.25,0.0,279.01250000000005,14.125,31.0,1038.5
2022-03-22,-2.625,0.0,274.7375,14.5,30.0,1035.5
2022-03-23,-0.875,0.0,240.48749999999998,7.875,23.0,1026.875
2022-03-24,-2.5,0.0,248.0375,12.5,37.0,1020.5
2022-03-25,-1.75,0.16250000000000003,140.85,11.875,37.0,1019.5
2022-03-26,-5.375,0.16250000000000003,296.62500000000006,28.375,57.0,995.75
2022-03-27,-10.125,0.0,323.0125,22.625,51.0,1017.375
2022-03-28,-6.5,0.22500000000000003,226.375,20.875,49.0,997.0
2022-03-29,-10.0,0.0,272.4375,13.125,27.0,999.625
2022-03-30,-9.125,0.07500000000000001,260.9625,15.25,36.0,1001.75
2022-03-31,-6.875,0.0125,269.1375,8.125,21.0,1009.625
2022-04-01,-4.25,0.0,196.13750000000002,2.875,10.0,1017.0
2022-04-02,-4.875,0.0,53.475,4.5,14.0,1016.125
2022-04-03,-6.25,0.0,260.26250000000005,11.75,31.0,1004.875
2022-04-04,-4.625,0.0,201.02499999999998,13.75,35.0,997.625
2022-04-05,-4.25,0.17500000000000002,180.3625,24.625,48.0,980.25
2022-04-06,-6.125,0.1,242.10000000000002,20.125,40.0,986.75
2022-04-07,-3.625,0.125,153.9,12.375,29.0,991.625
2022-04-08,0.5,0.175,166.275,17.125,42.0,985.375
2022-04-09,-1.125,0.037500000000000006,188.22500000000002,18.5,37.0,991.0
2022-04-10,-0.625,0.025,197.58749999999998,17.25,41.0,998.625
2022-04-11,0.875,0.0,227.7875,13.375,30.0,1008.875
2022-04-12,-0.375,0.0,278.8,8.75,20.0,1017.375
2022-04-13,0.625,0.0,284.3,7.625,23.0,1022.0
2022-04-14,0.125,0.0125,201.425,9.0,20.0,1015.75
2022-04-15,-1.25,0.09999999999999999,234.46249999999998,12.875,30.0,1016.0
2022-04-16,-2.0,0.0,33.075,19.25,37.0,1023.875
2022-04-17,0.875,0.0,302.3125,6.625,19.0,1028.75
2022-04-18,1.5,0.0,276.775,8.875,18.0,1025.375
2022-04-19,2.625,0.0,61.800000000000004,9.25,22.0,1024.75
2022-04-20,2.875,0.0,66.85,15.75,32.0,1026.75
2022-04-21,4.125,0.0,69.3625,16.375,32.0,1026.25
2022-04-22,6.625,0.0,131.3875,4.875,17.0,1024.875
2022-04-23,2.5,0.0,52.39999999999999,12.625,33.0,1021.625
2022-04-24,1.0,0.025,69.41250000000001,20.5,40.0,1015.375
2022-04-25,4.375,0.125,127.0375,10.875,27.0,1004.625
2022-04-26,1.5,0.0,284.67499999999995,13.125,31.0,1005.25
2022-04-27,-1.75,0.1,171.88750000000002,10.375,22.0,1023.25
2022-04-28,-0.625,0.0125,245.35,11.5,29.0,1024.5
2022-04-29,-1.375,0.175,233.2875,15.5,30.0,1021.25
2022-04-30,-0.375,0.0,270.15,14.625,35.0,1024.625
2022-05-01,1.5,0.0,180.5375,12.0,25.0,1022.375
2022-05-02,4.5,0.0,226.82500000000002,13.875,35.0,1013.75
2022-05-03,1.25,0.025,273.975,24.375,48.0,1003.375
2022-05-04,-1.0,0.0125,296.55,15.125,34.0,1016.625
2022-05-05,2.25,0.0,236.825,12.125,28.0,1022.875
2022-05-06,8.375,0.0,206.5375,12.5,23.0,1021.125
2022-05-07,10.625,0.0,204.0375,16.125,32.0,1015.125
2022-05-08,4.625,0.0875,283.4625,16.75,36.0,1015.875
2022-05-09,3.75,0.0125,294.40000000000003,12.25,30.0,1026.875
2022-05-10,7.25,0.0,243.16250000000002,11.375,27.0,1019.625
2022-05-11,7.625,0.125,215.0375,15.0,34.0,1006.0
2022-05-12,7.5,0.1875,250.35000000000002,13.625,33.0,999.125
2022-05-13,5.875,0.0,274.925,23.25,45.0,998.125
2022-05-14,6.875,0.0,275.6875,15.0,35.0,1000.5
2022-05-15,5.25,0.0,277.5125,17.25,42.0,1003.25
2022-05-16,5.625,0.45000000000000007,273.0375,17.25,33.0,1008.375
2022-05-17,3.5,0.037500000000000006,213.78749999999997,12.25,29.0,1014.75
2022-05-18,5.0,0.0,307.83750000000003,16.5,42.0,1017.875
2022-05-19,7.5,0.075,161.9125,7.375,17.0,1017.875
2022-05-20,6.875,0.0,93.55,8.0,27.0,1021.75
2022-05-21,6.5,0.0,70.4375,15.5,34.0,1014.75
2022-05-22,5.625,0.0,78.225,13.875,29.0,1013.875
2022-05-23,9.5,0.0,262.9375,9.0,22.0,1012.25
2022-05-24,8.0,0.0,76.85,12.5,24.0,1012.125
2022-05-25,9.875,0.0,87.64999999999999,6.125,22.0,1014.625
2022-05-26,8.875,0.125,169.125,8.625,22.0,1004.5
2022-05-27,7.875,0.23750000000000004,247.65,9.875,26.0,997.375
2022-05-28,9.375,0.0625,252.58749999999998,8.75,17.0,993.375
2022-05-29,8.5,0.0875,194.875,8.625,23.0,1001.125
2022-05-30,13.625,0.0,141.31249999999997,7.375,23.0,1015.0
2022-05-31,12.125,0.2,122.54999999999998,15.0,34.0,1014.875
2022-06-01,14.25,0.0,139.6375,8.0,21.0,1020.75
2022-06-02,15.125,0.1375,147.975,18.875,42.0,1011.875
2022-06-03,11.875,0.0,213.9125,15.875,30.0,1013.75
2022-06-04,12.5,0.1,251.3125,12.75,29.0,1015.25
2022-06-05,13.625,0.0,272.675,12.5,33.0,1016.75
2022-06-06,13.375,0.0,278.77500000000003,13.375,27.0,1017.75
2022-06-07,14.125,0.0,257.84999999999997,8.625,21.0,1018.125
2022-06-08,16.375,0.037500000000000006,165.65,11.75,27.0,1013.0
2022-06-09,16.25,0.4375,263.0125,9.125,25.0,1009.0
2022-06-10,15.875,0.0,277.58750000000003,12.25,27.0,1014.625
2022-06-11,18.375,0.0125,155.11249999999998,6.25,14.0,1017.25
2022-06-12,17.25,0.0125,223.28750000000002,9.375,19.0,1014.375
2022-06-13,15.25,0.0,261.5625,12.125,28.0,1009.875
2022-06-14,12.5,0.325,79.01249999999999,8.875,29.0,1004.375
2022-06-15,10.75,1.325,155.1875,20.25,45.0,1000.25
2022-06-16,11.125,0.025,275.45,21.75,45.0,1006.875
2022-06-17,10.125,0.0625,296.0875,14.0,30.0,1011.625
2022-06-18,13.875,0.1625,268.75,10.125,21.0,1011.125
2022-06-19,12.25,0.23750000000000002,246.18750000000003,21.5,48.0,999.125
2022-06-20,12.0,0.08750000000000001,168.1875,11.625,37.0,1005.375
2022-06-21,14.0,0.0625,89.23750000000001,8.75,23.0,1006.125
2022-06-22,14.25,0.0,48.175000000000004,9.375,19.0,1008.75
2022-06-23,17.5,0.0,253.825,6.75,17.0,1014.75
2022-06-24,19.875,0.0,271.625,7.5,19.0,1019.125
2022-06-25,21.875,0.0,237.4625,4.625,14.0,1020.875
2022-06-26,23.5,0.0,285.225,7.625,20.0,1022.5
2022-06-27,24.5,0.0,255.9125,9.75,19.0,1022.375
2022-06-28,22.75,0.0,77.2,12.5,29.0,1024.375
2022-06-29,21.125,0.0,72.48750000000001,11.25,26.0,1022.625
2022-06-30,22.125,0.0,145.31250000000003,6.125,17.0,1021.0
2022-07-01,23.5,0.0,177.0625,5.125,14.0,1021.375
2022-07-02,23.5,0.0,126.3,6.375,17.0,1020.0
2022-07-03,22.625,0.0,244.325,10.625,25.0,1017.0
2022-07-04,22.5,0.0,265.85,9.0,19.0,1016.0
2022-07-05,21.25,0.1125,270.69999999999993,9.875,26.0,1012.0
2022-07-06,18.125,0.0125,246.6,12.0,24.0,1012.25
2022-07-07,17.75,0.0125,250.48749999999998,10.0,23.0,1011.25
2022-07-08,17.625,0.1125,237.4,11.0,26.0,1014.625
2022-07-09,19.0,0.0625,221.1875,8.625,25.0,1014.25
2022-07-10,16.625,0.0875,172.8625,6.625,23.0,1009.25
2022-07-11,17.25,0.3875,59.6125,7.75,19.0,1011.25
2022-07-12,20.75,0.15,103.3375,15.875,35.0,1007.5
2022-07-13,20.5,0.0,143.70000000000002,12.375,22.0,1009.375
2022-07-14,17.75,0.16250000000000003,177.64999999999998,14.0,30.0,1003.875
2022-07-15,15.75,0.08750000000000001,260.875,10.625,21.0,1001.75
2022-07-16,14.625,0.11249999999999999,226.0625,14.125,31.0,1005.75
2022-07-17,15.375,0.0875,244.4375,11.75,31.0,1009.75
2022-07-18,14.875,0.08750000000000001,263.8,13.625,28.0,1011.875
2022-07-19,16.5,0.0125,299.9875,11.0,26.0,1013.875
2022-07-20,16.875,0.0125,324.2625,19.0,44.0,1010.875
2022-07-21,22.375,0.0,170.7125,11.0,30.0,1014.25
2022-07-22,23.625,0.0,200.3875,6.625,16.0,1015.5
2022-07-23,22.75,0.037500000000000006,229.5625,11.75,28.0,1011.0
2022-07-24,19.0,0.0125,254.13750000000002,9.125,19.0,1009.25
2022-07-25,18.5,0.05,293.45,9.25,21.0,1009.625
2022-07-26,21.75,0.0,204.15,7.875,21.0,1008.625
2022-07-27,18.5,0.0625,203.35,9.875,24.0,1006.875
2022-07-28,16.875,0.0125,249.77500000000003,11.5,25.0,1011.25
2022-07-29,16.125,0.15000000000000002,304.7375,12.125,34.0,1015.125
2022-07-30,14.25,0.43750000000000006,261.575,14.375,30.0,1015.75
2022-07-31,15.75,0.1625,272.91249999999997,7.5,19.0,1018.0
2022-08-01,15.125,0.4375,129.52499999999998,12.125,27.0,1016.875
2022-08-02,17.25,0.8374999999999999,216.33749999999998,11.875,26.0,1011.375
2022-08-03,18.25,0.0,243.62499999999997,9.0,21.0,1016.625
2022-08-04,20.5,0.0,194.3125,12.375,24.0,1018.625
2022-08-05,23.75,0.0,181.875,10.875,22.0,1017.875
2022-08-06,21.625,0.325,194.6375,16.375,42.0,1012.375
2022-08-07,16.375,0.075,265.48749999999995,16.0,35.0,1017.0
2022-08-08,15.625,0.1125,248.95,7.5,19.0,1021.5
2022-08-09,15.125,0.0,216.75,6.375,22.0,1026.0
2022-08-10,18.0,0.0,272.3625,10.25,22.0,1024.0
2022-08-11,19.5,0.0,230.23749999999998,13.125,30.0,1022.0
2022-08-12,20.75,0.0125,261.57500000000005,13.0,29.0,1021.625
2022-08-13,19.875,0.025,204.7625,4.875,17.0,1022.125
2022-08-14,20.125,0.0,78.15,4.75,17.0,1021.375
2022-08-15,21.75,0.0,85.925,7.5,19.0,1020.125
2022-08-16,23.75,0.0,141.9125,9.75,20.0,1018.5
2022-08-17,23.0,0.0,136.1375,9.5,23.0,1018.875
2022-08-18,24.25,0.0,149.5,7.625,17.0,1018.75
2022-08-19,23.75,0.0,143.85,10.875,24.0,1021.875
2022-08-20,22.375,0.0,138.8375,12.875,30.0,1022.75
2022-08-21,19.625,0.0,130.0,14.25,29.0,1017.75
2022-08-22,20.5,0.0625,212.47500000000002,12.875,27.0,1018.125
2022-08-23,21.875,0.07500000000000001,147.5625,5.25,24.0,1021.625
2022-08-24,24.125,0.0,169.6625,10.0,23.0,1021.5
2022-08-25,19.75,0.2,284.2625,8.625,22.0,1021.75
2022-08-26,17.625,0.025,44.237500000000004,8.5,15.0,1022.25
2022-08-27,20.125,0.0,131.1,6.125,20.0,1018.25
2022-08-28,22.875,0.0,187.425,7.875,16.0,1013.5
2022-08-29,19.875,0.0,149.35,10.5,26.0,1012.125
2022-08-30,14.875,0.7875,31.5625,16.75,35.0,1012.25
2022-08-31,6.375,0.95,218.91250000000002,22.375,41.0,1017.375
2022-09-01,4.625,0.6749999999999999,264.2375,23.75,46.0,1013.0
2022-09-02,6.75,0.0125,328.075,14.625,32.0,1017.875
2022-09-03,6.875,0.0875,299.3375,12.875,30.0,1019.875
2022-09-04,7.375,0.07500000000000001,295.9,10.625,24.0,1023.875
2022-09-05,8.125,0.05,343.70000000000005,9.25,21.0,1026.375
2022-09-06,9.5,0.025,292.12500000000006,12.75,34.0,1021.0
2022-09-07,7.25,0.13749999999999998,140.05,13.375,27.0,1017.125
2022-09-08,7.25,0.025,80.1875,8.625,20.0,1024.375
2022-09-09,9.0,0.0125,243.53750000000002,4.875,13.0,1026.75
2022-09-10,9.125,0.0,183.32500000000002,6.25,14.0,1022.75
2022-09-11,10.375,0.0,132.375,6.5,17.0,1019.5
2022-09-12,9.625,0.0,131.35000000000002,7.0,17.0,1018.0
2022-09-13,10.625,0.0,163.5875,10.25,26.0,1015.75
2022-09-14,9.5,0.0875,131.9875,15.125,25.0,1004.25
2022-09-15,9.0,0.1125,154.18750000000003,13.625,27.0,994.875
2022-09-16,8.625,0.4125000000000001,176.8,12.625,25.0,992.0
2022-09-17,8.875,0.1375,202.125,14.375,28.0,990.75
2022-09-18,9.875,0.11249999999999999,216.02500000000003,13.75,28.0,999.5
2022-09-19,8.875,0.4125,57.08749999999999,15.0,42.0,996.5
2022-09-20,8.125,0.15000000000000002,317.9625,16.25,40.0,1003.0
2022-09-21,8.25,0.037500000000000006,106.24999999999999,9.625,21.0,1020.0
